Year,Month,Day,Hour,Minute,Second,HYY_META.PAR
2008,10,22,10,00,00,172.67883
2008,10,22,11,00,00,298.74967
2008,10,22,12,00,00,218.93967
2008,10,22,13,00,00,234.223
2008,10,22,14,00,00,144.40717
2008,10,22,15,00,00,99.65367
2008,10,22,16,00,00,27.17767
2008,10,22,17,00,00,0.41167
2008,10,22,18,00,00,-0.378
2008,10,22,19,00,00,-0.378
2008,10,22,20,00,00,-0.34367
2008,10,22,21,00,00,-0.34367
2008,10,22,22,00,00,-0.275
2008,10,22,23,00,00,-0.378
2008,10,23,00,00,00,-0.33667
2008,10,23,01,00,00,-0.13067
2008,10,23,02,00,00,-0.165
2008,10,23,03,00,00,-0.33667
2008,10,23,04,00,00,-0.23367
2008,10,23,05,00,00,-0.13067
2008,10,23,06,00,00,0.041
2008,10,23,07,00,00,8.36867
2008,10,23,08,00,00,72.96467
2008,10,23,09,00,00,127.75883
2008,10,23,10,00,00,209.11033
2008,10,23,11,00,00,258.5935
2008,10,23,12,00,00,414.68467
2008,10,23,13,00,00,370.47883
2008,10,23,14,00,00,245.84617
2008,10,23,15,00,00,151.74617
2008,10,23,16,00,00,30.26633
2008,10,23,17,00,00,0.34967
2008,10,23,18,00,00,-0.165
2008,10,23,19,00,00,-0.19933
2008,10,23,20,00,00,0.144
2008,10,23,21,00,00,-0.02767
2008,10,23,22,00,00,-0.19933
2008,10,23,23,00,00,-0.13067
2008,10,24,00,00,00,-0.15933
2008,10,24,01,00,00,-0.15933
2008,10,24,02,00,00,-0.022
2008,10,24,03,00,00,-0.09067
2008,10,24,04,00,00,-0.125
2008,10,24,05,00,00,-0.125
2008,10,24,06,00,00,-0.09067
2008,10,24,07,00,00,1.24683
2008,10,24,08,00,00,8.98833
2008,10,24,09,00,00,21.04983
2008,10,24,10,00,00,25.50633
2008,10,24,11,00,00,39.0765
2008,10,24,12,00,00,37.08833
2008,10,24,13,00,00,21.76967
2008,10,24,14,00,00,17.38433
2008,10,24,15,00,00,12.24567
2008,10,24,16,00,00,3.30133
2008,10,24,17,00,00,-0.125
2008,10,24,18,00,00,0.081
2008,10,24,19,00,00,0.081
2008,10,24,20,00,00,0.14967
2008,10,24,21,00,00,-0.125
2008,10,24,22,00,00,-0.125
2008,10,24,23,00,00,0.04667
2008,10,25,00,00,00,0.6425
2008,10,25,01,00,00,0.40333
2008,10,25,02,00,00,0.30083
2008,10,25,03,00,00,0.57417
2008,10,25,04,00,00,0.0275
2008,10,25,05,00,00,0.06167
2008,10,25,06,00,00,-0.00667
2008,10,25,07,00,00,6.74217
2008,10,25,08,00,00,48.24217
2008,10,25,09,00,00,134.87333
2008,10,25,10,00,00,260.29667
2008,10,25,11,00,00,438.1835
2008,10,25,12,00,00,442.158
2008,10,25,13,00,00,344.973
2008,10,25,14,00,00,120.58283
2008,10,25,15,00,00,18.25733
2008,10,25,16,00,00,3.65933
2008,10,25,17,00,00,-0.14333
2008,10,25,18,00,00,-0.10917
2008,10,25,19,00,00,-0.14333
2008,10,25,20,00,00,-0.075
2008,10,25,21,00,00,-0.3825
2008,10,25,22,00,00,-0.00667
2008,10,25,23,00,00,-0.10917
2008,10,26,00,00,00,-0.11083
2008,10,26,01,00,00,-0.07667
2008,10,26,02,00,00,-0.21333
2008,10,26,03,00,00,-0.21333
2008,10,26,04,00,00,0.23083
2008,10,26,05,00,00,-0.0425
2008,10,26,06,00,00,0.09417
2008,10,26,07,00,00,1.01783
2008,10,26,08,00,00,7.69883
2008,10,26,09,00,00,32.03067
2008,10,26,10,00,00,48.8565
2008,10,26,11,00,00,75.79233
2008,10,26,12,00,00,61.74117
2008,10,26,13,00,00,84.83883
2008,10,26,14,00,00,30.6255
2008,10,26,15,00,00,15.40983
2008,10,26,16,00,00,2.3535
2008,10,26,17,00,00,-0.07667
2008,10,26,18,00,00,0.02583
2008,10,26,19,00,00,-0.145
2008,10,26,20,00,00,0.06
2008,10,26,21,00,00,-0.48667
2008,10,26,22,00,00,-0.145
2008,10,26,23,00,00,-0.11083
2008,10,27,00,00,00,-0.24367
2008,10,27,01,00,00,0.09967
2008,10,27,02,00,00,0.134
2008,10,27,03,00,00,0.031
2008,10,27,04,00,00,-0.175
2008,10,27,05,00,00,-0.00333
2008,10,27,06,00,00,-0.175
2008,10,27,07,00,00,5.65017
2008,10,27,08,00,00,80.97217
2008,10,27,09,00,00,170.7225
2008,10,27,10,00,00,196.219
2008,10,27,11,00,00,181.8945
2008,10,27,12,00,00,182.9915
2008,10,27,13,00,00,159.82567
2008,10,27,14,00,00,135.94017
2008,10,27,15,00,00,69.93767
2008,10,27,16,00,00,12.4355
2008,10,27,17,00,00,-0.278
2008,10,27,18,00,00,0.06533
2008,10,27,19,00,00,-0.24367
2008,10,27,20,00,00,-0.20933
2008,10,27,21,00,00,-0.10633
2008,10,27,22,00,00,0.09967
2008,10,27,23,00,00,-0.10633
2008,10,28,00,00,00,-0.401
2008,10,28,01,00,00,-0.195
2008,10,28,02,00,00,0.04533
2008,10,28,03,00,00,0.38867
2008,10,28,04,00,00,-0.02333
2008,10,28,05,00,00,0.32
2008,10,28,06,00,00,-0.09217
2008,10,28,07,00,00,3.3005
2008,10,28,08,00,00,26.73967
2008,10,28,09,00,00,164.26167
2008,10,28,10,00,00,233.00567
2008,10,28,11,00,00,293.833
2008,10,28,12,00,00,192.7055
2008,10,28,13,00,00,320.6655
2008,10,28,14,00,00,225.26067
2008,10,28,15,00,00,80.57667
2008,10,28,16,00,00,11.86733
2008,10,28,17,00,00,-0.05767
2008,10,28,18,00,00,-0.36667
2008,10,28,19,00,00,-0.16067
2008,10,28,20,00,00,-0.12633
2008,10,28,21,00,00,-0.16067
2008,10,28,22,00,00,-0.46967
2008,10,28,23,00,00,-0.12633
2008,10,29,00,00,00,-0.00067
2008,10,29,01,00,00,0.171
2008,10,29,02,00,00,0.03367
2008,10,29,03,00,00,0.20533
2008,10,29,04,00,00,-0.20667
2008,10,29,05,00,00,-0.035
2008,10,29,06,00,00,-0.241
2008,10,29,07,00,00,2.4685
2008,10,29,08,00,00,27.7585
2008,10,29,09,00,00,93.89967
2008,10,29,10,00,00,168.40133
2008,10,29,11,00,00,131.42433
2008,10,29,12,00,00,194.27467
2008,10,29,13,00,00,179.881
2008,10,29,14,00,00,185.29517
2008,10,29,15,00,00,67.92367
2008,10,29,16,00,00,9.35717
2008,10,29,17,00,00,-0.06933
2008,10,29,18,00,00,-0.00067
2008,10,29,19,00,00,-0.00067
2008,10,29,20,00,00,-0.20667
2008,10,29,21,00,00,-0.035
2008,10,29,22,00,00,0.23967
2008,10,29,23,00,00,0.20533
2008,10,30,00,00,00,0.015
2008,10,30,01,00,00,0.015
2008,10,30,02,00,00,-0.15667
2008,10,30,03,00,00,-0.05367
2008,10,30,04,00,00,-0.088
2008,10,30,05,00,00,-0.12233
2008,10,30,06,00,00,-0.05367
2008,10,30,07,00,00,1.66183
2008,10,30,08,00,00,24.7265
2008,10,30,09,00,00,75.343
2008,10,30,10,00,00,123.4235
2008,10,30,11,00,00,121.88133
2008,10,30,12,00,00,100.326
2008,10,30,13,00,00,48.54433
2008,10,30,14,00,00,69.92867
2008,10,30,15,00,00,22.43033
2008,10,30,16,00,00,1.76583
2008,10,30,17,00,00,0.015
2008,10,30,18,00,00,0.015
2008,10,30,19,00,00,0.08367
2008,10,30,20,00,00,0.04933
2008,10,30,21,00,00,0.08367
2008,10,30,22,00,00,0.015
2008,10,30,23,00,00,0.015
2008,10,31,00,00,00,-0.005
2008,10,31,01,00,00,-0.005
2008,10,31,02,00,00,-0.07333
2008,10,31,03,00,00,0.0975
2008,10,31,04,00,00,0.33667
2008,10,31,05,00,00,0.06333
2008,10,31,06,00,00,-0.07333
2008,10,31,07,00,00,0.54167
2008,10,31,08,00,00,6.64367
2008,10,31,09,00,00,15.074
2008,10,31,10,00,00,24.704
2008,10,31,11,00,00,39.78267
2008,10,31,12,00,00,144.03183
2008,10,31,13,00,00,67.37
2008,10,31,14,00,00,36.973
2008,10,31,15,00,00,13.12117
2008,10,31,16,00,00,0.95233
2008,10,31,17,00,00,0.0975
2008,10,31,18,00,00,-0.24417
2008,10,31,19,00,00,-0.24417
2008,10,31,20,00,00,-0.24417
2008,10,31,21,00,00,-0.03917
2008,10,31,22,00,00,-0.07333
2008,10,31,23,00,00,-0.14167
2008,11,01,00,00,00,0.03533
2008,11,01,01,00,00,0.06967
2008,11,01,02,00,00,0.24133
2008,11,01,03,00,00,1.2355
2008,11,01,04,00,00,0.37867
2008,11,01,05,00,00,0.17267
2008,11,01,06,00,00,0.03533
2008,11,01,07,00,00,1.06367
2008,11,01,08,00,00,16.99833
2008,11,01,09,00,00,50.069
2008,11,01,10,00,00,55.65483
2008,11,01,11,00,00,47.32767
2008,11,01,12,00,00,60.213
2008,11,01,13,00,00,57.98583
2008,11,01,14,00,00,36.6
2008,11,01,15,00,00,14.52983
2008,11,01,16,00,00,2.57133
2008,11,01,17,00,00,-0.34233
2008,11,01,18,00,00,0.13833
2008,11,01,19,00,00,-0.308
2008,11,01,20,00,00,-0.308
2008,11,01,21,00,00,0.104
2008,11,01,22,00,00,0.03533
2008,11,01,23,00,00,0.001
2008,11,02,00,00,00,-0.009
2008,11,02,01,00,00,-0.07767
2008,11,02,02,00,00,-0.28367
2008,11,02,03,00,00,0.02533
2008,11,02,04,00,00,-0.04333
2008,11,02,05,00,00,-0.07767
2008,11,02,06,00,00,-0.14633
2008,11,02,07,00,00,1.94467
2008,11,02,08,00,00,35.32333
2008,11,02,09,00,00,118.12033
2008,11,02,10,00,00,167.98467
2008,11,02,11,00,00,271.85767
2008,11,02,12,00,00,356.91617
2008,11,02,13,00,00,187.10717
2008,11,02,14,00,00,146.73617
2008,11,02,15,00,00,37.07067
2008,11,02,16,00,00,5.61267
2008,11,02,17,00,00,-0.07767
2008,11,02,18,00,00,-0.215
2008,11,02,19,00,00,-0.28367
2008,11,02,20,00,00,-0.318
2008,11,02,21,00,00,-0.18067
2008,11,02,22,00,00,-0.14633
2008,11,02,23,00,00,0.02533
2008,11,03,00,00,00,-0.28933
2008,11,03,01,00,00,-0.255
2008,11,03,02,00,00,-0.18633
2008,11,03,03,00,00,-0.255
2008,11,03,04,00,00,-0.22067
2008,11,03,05,00,00,-0.22067
2008,11,03,06,00,00,0.01967
2008,11,03,07,00,00,1.185
2008,11,03,08,00,00,28.77333
2008,11,03,09,00,00,101.80333
2008,11,03,10,00,00,138.0965
2008,11,03,11,00,00,136.622
2008,11,03,12,00,00,129.8025
2008,11,03,13,00,00,150.50183
2008,11,03,14,00,00,96.971
2008,11,03,15,00,00,22.022
2008,11,03,16,00,00,3.652
2008,11,03,17,00,00,-0.08333
2008,11,03,18,00,00,-0.18633
2008,11,03,19,00,00,-0.39233
2008,11,03,20,00,00,-0.152
2008,11,03,21,00,00,-0.049
2008,11,03,22,00,00,-0.32367
2008,11,03,23,00,00,-0.152
2008,11,04,00,00,00,-0.03667
2008,11,04,01,00,00,-0.07083
2008,11,04,02,00,00,0.06583
2008,11,04,03,00,00,-0.105
2008,11,04,04,00,00,0.03167
2008,11,04,05,00,00,0.16833
2008,11,04,06,00,00,0.06583
2008,11,04,07,00,00,0.81883
2008,11,04,08,00,00,30.32517
2008,11,04,09,00,00,106.37183
2008,11,04,10,00,00,138.38083
2008,11,04,11,00,00,114.4255
2008,11,04,12,00,00,238.0745
2008,11,04,13,00,00,156.09917
2008,11,04,14,00,00,83.37633
2008,11,04,15,00,00,62.3685
2008,11,04,16,00,00,3.76567
2008,11,04,17,00,00,-0.13917
2008,11,04,18,00,00,-0.2075
2008,11,04,19,00,00,-0.31
2008,11,04,20,00,00,-0.37833
2008,11,04,21,00,00,-0.0025
2008,11,04,22,00,00,-0.13917
2008,11,04,23,00,00,-0.07083
2008,11,05,00,00,00,-0.22933
2008,11,05,01,00,00,-0.16067
2008,11,05,02,00,00,-0.195
2008,11,05,03,00,00,-0.36667
2008,11,05,04,00,00,-0.33233
2008,11,05,05,00,00,-0.195
2008,11,05,06,00,00,-0.195
2008,11,05,07,00,00,1.52017
2008,11,05,08,00,00,41.30917
2008,11,05,09,00,00,158.173
2008,11,05,10,00,00,274.62667
2008,11,05,11,00,00,332.133
2008,11,05,12,00,00,331.41317
2008,11,05,13,00,00,269.0405
2008,11,05,14,00,00,174.3495
2008,11,05,15,00,00,49.397
2008,11,05,16,00,00,3.85117
2008,11,05,17,00,00,-0.092
2008,11,05,18,00,00,-0.16067
2008,11,05,19,00,00,-0.298
2008,11,05,20,00,00,-0.298
2008,11,05,21,00,00,-0.195
2008,11,05,22,00,00,-0.195
2008,11,05,23,00,00,-0.26367
2008,11,06,00,00,00,-0.255
2008,11,06,01,00,00,-0.461
2008,11,06,02,00,00,-0.22067
2008,11,06,03,00,00,-0.42667
2008,11,06,04,00,00,-0.32367
2008,11,06,05,00,00,-0.152
2008,11,06,06,00,00,-0.11767
2008,11,06,07,00,00,1.39033
2008,11,06,08,00,00,38.0935
2008,11,06,09,00,00,154.23867
2008,11,06,10,00,00,271.10333
2008,11,06,11,00,00,334.84883
2008,11,06,12,00,00,336.3225
2008,11,06,13,00,00,276.313
2008,11,06,14,00,00,177.30317
2008,11,06,15,00,00,52.28167
2008,11,06,16,00,00,2.62367
2008,11,06,17,00,00,-0.152
2008,11,06,18,00,00,-0.28933
2008,11,06,19,00,00,-0.18633
2008,11,06,20,00,00,-0.39233
2008,11,06,21,00,00,-0.049
2008,11,06,22,00,00,-0.22067
2008,11,06,23,00,00,-0.18633
2008,11,07,00,00,00,-0.26167
2008,11,07,01,00,00,-0.29583
2008,11,07,02,00,00,-0.19333
2008,11,07,03,00,00,0.21667
2008,11,07,04,00,00,-0.26167
2008,11,07,05,00,00,0.04583
2008,11,07,06,00,00,-0.0225
2008,11,07,07,00,00,0.8675
2008,11,07,08,00,00,25.8515
2008,11,07,09,00,00,90.59067
2008,11,07,10,00,00,131.0305
2008,11,07,11,00,00,264.55233
2008,11,07,12,00,00,242.858
2008,11,07,13,00,00,177.7435
2008,11,07,14,00,00,158.92767
2008,11,07,15,00,00,48.77883
2008,11,07,16,00,00,1.89633
2008,11,07,17,00,00,-0.0225
2008,11,07,18,00,00,-0.15917
2008,11,07,19,00,00,-0.09083
2008,11,07,20,00,00,-0.05667
2008,11,07,21,00,00,-0.15917
2008,11,07,22,00,00,-0.15917
2008,11,07,23,00,00,-0.26167
2008,11,08,00,00,00,-0.06667
2008,11,08,01,00,00,-0.20333
2008,11,08,02,00,00,0.03583
2008,11,08,03,00,00,-0.40833
2008,11,08,04,00,00,-0.27167
2008,11,08,05,00,00,-0.135
2008,11,08,06,00,00,-0.0325
2008,11,08,07,00,00,0.37767
2008,11,08,08,00,00,11.27367
2008,11,08,09,00,00,29.33567
2008,11,08,10,00,00,49.418
2008,11,08,11,00,00,55.86233
2008,11,08,12,00,00,36.46383
2008,11,08,13,00,00,29.061
2008,11,08,14,00,00,12.09767
2008,11,08,15,00,00,6.03183
2008,11,08,16,00,00,0.1725
2008,11,08,17,00,00,-0.16917
2008,11,08,18,00,00,0.10417
2008,11,08,19,00,00,0.00167
2008,11,08,20,00,00,0.13833
2008,11,08,21,00,00,0.34333
2008,11,08,22,00,00,0.51417
2008,11,08,23,00,00,0.3775
2008,11,09,00,00,00,-0.09867
2008,11,09,01,00,00,-0.236
2008,11,09,02,00,00,-0.236
2008,11,09,03,00,00,-0.20167
2008,11,09,04,00,00,-0.16733
2008,11,09,05,00,00,0.073
2008,11,09,06,00,00,0.073
2008,11,09,07,00,00,-0.236
2008,11,09,08,00,00,1.823
2008,11,09,09,00,00,5.79717
2008,11,09,10,00,00,9.77217
2008,11,09,11,00,00,14.5365
2008,11,09,12,00,00,18.34083
2008,11,09,13,00,00,18.30667
2008,11,09,14,00,00,11.34833
2008,11,09,15,00,00,4.66733
2008,11,09,16,00,00,0.24467
2008,11,09,17,00,00,-0.236
2008,11,09,18,00,00,0.176
2008,11,09,19,00,00,-0.133
2008,11,09,20,00,00,-0.236
2008,11,09,21,00,00,-0.37333
2008,11,09,22,00,00,-0.133
2008,11,09,23,00,00,-0.03
2008,11,10,00,00,00,-0.0525
2008,11,10,01,00,00,0.05
2008,11,10,02,00,00,0.255
2008,11,10,03,00,00,0.255
2008,11,10,04,00,00,0.01583
2008,11,10,05,00,00,-0.39417
2008,11,10,06,00,00,-0.0525
2008,11,10,07,00,00,0.05
2008,11,10,08,00,00,8.78867
2008,11,10,09,00,00,32.19583
2008,11,10,10,00,00,83.7415
2008,11,10,11,00,00,74.89933
2008,11,10,12,00,00,168.29083
2008,11,10,13,00,00,168.9765
2008,11,10,14,00,00,52.24483
2008,11,10,15,00,00,14.684
2008,11,10,16,00,00,0.1525
2008,11,10,17,00,00,0.32333
2008,11,10,18,00,00,0.01583
2008,11,10,19,00,00,0.18667
2008,11,10,20,00,00,1.08476
2008,11,10,21,00,00,-0.08667
2008,11,10,22,00,00,0.05
2008,11,10,23,00,00,0.52833
2008,11,11,00,00,00,0.87379
2008,11,11,01,00,00,NaN
2008,11,11,02,00,00,NaN
2008,11,11,03,00,00,NaN
2008,11,11,04,00,00,NaN
2008,11,11,05,00,00,NaN
2008,11,11,06,00,00,NaN
2008,11,11,07,00,00,NaN
2008,11,11,08,00,00,3.35743
2008,11,11,09,00,00,13.56767
2008,11,11,10,00,00,31.733
2008,11,11,11,00,00,57.472
2008,11,11,12,00,00,124.30383
2008,11,11,13,00,00,63.64133
2008,11,11,14,00,00,43.66
2008,11,11,15,00,00,13.055
2008,11,11,16,00,00,0.20133
2008,11,11,17,00,00,0.373
2008,11,11,18,00,00,-0.21067
2008,11,11,19,00,00,0.51033
2008,11,11,20,00,00,0.30433
2008,11,11,21,00,00,0.167
2008,11,11,22,00,00,0.064
2008,11,11,23,00,00,-0.10767
2008,11,12,00,00,00,-0.065
2008,11,12,01,00,00,0.2425
2008,11,12,02,00,00,0.345
2008,11,12,03,00,00,0.20833
2008,11,12,04,00,00,0.14
2008,11,12,05,00,00,0.14
2008,11,12,06,00,00,-0.13333
2008,11,12,07,00,00,0.10583
2008,11,12,08,00,00,3.77117
2008,11,12,09,00,00,28.99767
2008,11,12,10,00,00,39.75883
2008,11,12,11,00,00,43.6315
2008,11,12,12,00,00,58.43683
2008,11,12,13,00,00,48.90933
2008,11,12,14,00,00,20.87483
2008,11,12,15,00,00,5.726
2008,11,12,16,00,00,0.277
2008,11,12,17,00,00,0.0375
2008,11,12,18,00,00,0.10583
2008,11,12,19,00,00,0.10583
2008,11,12,20,00,00,0.0375
2008,11,12,21,00,00,-0.13333
2008,11,12,22,00,00,-0.03083
2008,11,12,23,00,00,-0.03083
2008,11,13,00,00,00,0.094
2008,11,13,01,00,00,-0.112
2008,11,13,02,00,00,-0.04333
2008,11,13,03,00,00,0.26567
2008,11,13,04,00,00,0.26567
2008,11,13,05,00,00,-0.009
2008,11,13,06,00,00,-0.18067
2008,11,13,07,00,00,0.16267
2008,11,13,08,00,00,5.06367
2008,11,13,09,00,00,39.3695
2008,11,13,10,00,00,93.10867
2008,11,13,11,00,00,140.0975
2008,11,13,12,00,00,104.28183
2008,11,13,13,00,00,54.209
2008,11,13,14,00,00,29.73783
2008,11,13,15,00,00,4.89183
2008,11,13,16,00,00,0.197
2008,11,13,17,00,00,-0.009
2008,11,13,18,00,00,-0.112
2008,11,13,19,00,00,0.094
2008,11,13,20,00,00,-0.07767
2008,11,13,21,00,00,-0.24933
2008,11,13,22,00,00,0.02533
2008,11,13,23,00,00,-0.009
2008,11,14,00,00,00,-0.11833
2008,11,14,01,00,00,-0.11833
2008,11,14,02,00,00,-0.28917
2008,11,14,03,00,00,-0.01583
2008,11,14,04,00,00,-0.08417
2008,11,14,05,00,00,0.01833
2008,11,14,06,00,00,0.12083
2008,11,14,07,00,00,-0.01583
2008,11,14,08,00,00,6.73533
2008,11,14,09,00,00,35.59433
2008,11,14,10,00,00,58.1805
2008,11,14,11,00,00,61.5725
2008,11,14,12,00,00,45.60267
2008,11,14,13,00,00,67.7075
2008,11,14,14,00,00,42.10633
2008,11,14,15,00,00,5.53617
2008,11,14,16,00,00,0.22333
2008,11,14,17,00,00,-0.05
2008,11,14,18,00,00,-0.05
2008,11,14,19,00,00,-0.18667
2008,11,14,20,00,00,-0.05
2008,11,14,21,00,00,-0.255
2008,11,14,22,00,00,0.08667
2008,11,14,23,00,00,0.155
2008,11,15,00,00,00,-0.07333
2008,11,15,01,00,00,0.167
2008,11,15,02,00,00,0.476
2008,11,15,03,00,00,0.579
2008,11,15,04,00,00,0.09833
2008,11,15,05,00,00,0.33867
2008,11,15,06,00,00,0.064
2008,11,15,07,00,00,-0.245
2008,11,15,08,00,00,3.18333
2008,11,15,09,00,00,18.87667
2008,11,15,10,00,00,37.28267
2008,11,15,11,00,00,44.241
2008,11,15,12,00,00,55.79083
2008,11,15,13,00,00,42.253
2008,11,15,14,00,00,24.80683
2008,11,15,15,00,00,5.5815
2008,11,15,16,00,00,0.40733
2008,11,15,17,00,00,-0.00467
2008,11,15,18,00,00,-0.00467
2008,11,15,19,00,00,-0.21067
2008,11,15,20,00,00,0.13267
2008,11,15,21,00,00,0.20133
2008,11,15,22,00,00,-0.38233
2008,11,15,23,00,00,0.40733
2008,11,16,00,00,00,-0.01667
2008,11,16,01,00,00,-0.22167
2008,11,16,02,00,00,0.12
2008,11,16,03,00,00,0.15417
2008,11,16,04,00,00,0.325
2008,11,16,05,00,00,0.18833
2008,11,16,06,00,00,-0.29
2008,11,16,07,00,00,0.05167
2008,11,16,08,00,00,2.31083
2008,11,16,09,00,00,22.32717
2008,11,16,10,00,00,71.68217
2008,11,16,11,00,00,114.86717
2008,11,16,12,00,00,81.79183
2008,11,16,13,00,00,94.98717
2008,11,16,14,00,00,27.02383
2008,11,16,15,00,00,6.4575
2008,11,16,16,00,00,0.25683
2008,11,16,17,00,00,-0.085
2008,11,16,18,00,00,0.0175
2008,11,16,19,00,00,-0.32417
2008,11,16,20,00,00,-0.25583
2008,11,16,21,00,00,-0.25583
2008,11,16,22,00,00,-0.11917
2008,11,16,23,00,00,-0.32417
2008,11,17,00,00,00,-0.221
2008,11,17,01,00,00,-0.04933
2008,11,17,02,00,00,-0.221
2008,11,17,03,00,00,0.088
2008,11,17,04,00,00,-0.04933
2008,11,17,05,00,00,0.01933
2008,11,17,06,00,00,-0.18667
2008,11,17,07,00,00,0.12233
2008,11,17,08,00,00,4.5805
2008,11,17,09,00,00,43.03667
2008,11,17,10,00,00,123.9905
2008,11,17,11,00,00,231.95417
2008,11,17,12,00,00,238.946
2008,11,17,13,00,00,179.035
2008,11,17,14,00,00,91.77317
2008,11,17,15,00,00,19.01067
2008,11,17,16,00,00,0.397
2008,11,17,17,00,00,-0.221
2008,11,17,18,00,00,-0.118
2008,11,17,19,00,00,-0.04933
2008,11,17,20,00,00,0.088
2008,11,17,21,00,00,-0.118
2008,11,17,22,00,00,-0.04933
2008,11,17,23,00,00,-0.15233
2008,11,18,00,00,00,-0.10583
2008,11,18,01,00,00,0.1675
2008,11,18,02,00,00,-0.37917
2008,11,18,03,00,00,-0.14
2008,11,18,04,00,00,-0.14
2008,11,18,05,00,00,0.09917
2008,11,18,06,00,00,-0.27667
2008,11,18,07,00,00,0.07542
2008,11,18,08,00,00,2.59733
2008,11,18,09,00,00,15.10767
2008,11,18,10,00,00,34.06283
2008,11,18,11,00,00,37.79917
2008,11,18,12,00,00,98.12017
2008,11,18,13,00,00,86.26183
2008,11,18,14,00,00,43.76167
2008,11,18,15,00,00,8.836
2008,11,18,16,00,00,0.20167
2008,11,18,17,00,00,-0.10583
2008,11,18,18,00,00,-0.0375
2008,11,18,19,00,00,-0.0375
2008,11,18,20,00,00,-0.00333
2008,11,18,21,00,00,0.3725
2008,11,18,22,00,00,0.065
2008,11,18,23,00,00,-0.0375
2008,11,19,00,00,00,0.23667
2008,11,19,01,00,00,0.33967
2008,11,19,02,00,00,0.374
2008,11,19,03,00,00,-0.00367
2008,11,19,04,00,00,0.33967
2008,11,19,05,00,00,-0.17533
2008,11,19,06,00,00,-0.038
2008,11,19,07,00,00,0.03067
2008,11,19,08,00,00,5.8945
2008,11,19,09,00,00,36.77567
2008,11,19,10,00,00,76.36183
2008,11,19,11,00,00,166.4355
2008,11,19,12,00,00,243.65567
2008,11,19,13,00,00,164.82517
2008,11,19,14,00,00,80.30417
2008,11,19,15,00,00,11.00167
2008,11,19,16,00,00,0.09933
2008,11,19,17,00,00,-0.10667
2008,11,19,18,00,00,-0.00367
2008,11,19,19,00,00,-0.00367
2008,11,19,20,00,00,-0.00367
2008,11,19,21,00,00,0.13367
2008,11,19,22,00,00,0.168
2008,11,19,23,00,00,-0.038
2008,11,20,00,00,00,-0.11367
2008,11,20,01,00,00,-0.18233
2008,11,20,02,00,00,-0.18233
2008,11,20,03,00,00,-0.21667
2008,11,20,04,00,00,-0.148
2008,11,20,05,00,00,0.09233
2008,11,20,06,00,00,0.09233
2008,11,20,07,00,00,-0.07933
2008,11,20,08,00,00,2.4245
2008,11,20,09,00,00,23.0935
2008,11,20,10,00,00,70.05017
2008,11,20,11,00,00,79.54367
2008,11,20,12,00,00,182.91567
2008,11,20,13,00,00,163.6535
2008,11,20,14,00,00,76.80183
2008,11,20,15,00,00,13.97667
2008,11,20,16,00,00,0.12667
2008,11,20,17,00,00,-0.148
2008,11,20,18,00,00,-0.045
2008,11,20,19,00,00,-0.31967
2008,11,20,20,00,00,-0.251
2008,11,20,21,00,00,-0.148
2008,11,20,22,00,00,-0.01067
2008,11,20,23,00,00,-0.148
2008,11,21,00,00,00,-0.075
2008,11,21,01,00,00,-0.24667
2008,11,21,02,00,00,-0.075
2008,11,21,03,00,00,-0.075
2008,11,21,04,00,00,-0.24667
2008,11,21,05,00,00,-0.24667
2008,11,21,06,00,00,-0.14367
2008,11,21,07,00,00,-0.075
2008,11,21,08,00,00,3.04433
2008,11,21,09,00,00,19.80617
2008,11,21,10,00,00,41.87717
2008,11,21,11,00,00,59.39167
2008,11,21,12,00,00,83.693
2008,11,21,13,00,00,85.75017
2008,11,21,14,00,00,34.2005
2008,11,21,15,00,00,7.49983
2008,11,21,16,00,00,-0.10933
2008,11,21,17,00,00,-0.00633
2008,11,21,18,00,00,0.09667
2008,11,21,19,00,00,-0.00633
2008,11,21,20,00,00,-0.178
2008,11,21,21,00,00,0.16533
2008,11,21,22,00,00,0.81667
2008,11,21,23,00,00,0.09667
2008,11,22,00,00,00,-0.20167
2008,11,22,01,00,00,-0.065
2008,11,22,02,00,00,0.14
2008,11,22,03,00,00,-0.23583
2008,11,22,04,00,00,0.00333
2008,11,22,05,00,00,-0.1675
2008,11,22,06,00,00,-0.03083
2008,11,22,07,00,00,0.07167
2008,11,22,08,00,00,1.54483
2008,11,22,09,00,00,17.003
2008,11,22,10,00,00,39.7265
2008,11,22,11,00,00,72.97433
2008,11,22,12,00,00,73.5565
2008,11,22,13,00,00,70.5405
2008,11,22,14,00,00,30.1295
2008,11,22,15,00,00,3.66833
2008,11,22,16,00,00,0.0375
2008,11,22,17,00,00,-0.03083
2008,11,22,18,00,00,-0.33833
2008,11,22,19,00,00,-0.33833
2008,11,22,20,00,00,-0.03083
2008,11,22,21,00,00,-0.13333
2008,11,22,22,00,00,-0.13333
2008,11,22,23,00,00,-0.065
2008,11,23,00,00,00,-0.38533
2008,11,23,01,00,00,-0.042
2008,11,23,02,00,00,-0.00767
2008,11,23,03,00,00,-0.11067
2008,11,23,04,00,00,0.02667
2008,11,23,05,00,00,-0.17933
2008,11,23,06,00,00,-0.11067
2008,11,23,07,00,00,-0.145
2008,11,23,08,00,00,1.08967
2008,11,23,09,00,00,12.81
2008,11,23,10,00,00,36.6305
2008,11,23,11,00,00,50.34217
