Year,Month,Day,Hour,Minute,Second,HYY_META.RHTd
2018,02,10,03,00,00,96.79283
2018,02,10,04,00,00,96.99933
2018,02,10,05,00,00,97.1475
2018,02,10,06,00,00,97.06383
2018,02,10,07,00,00,96.87717
2018,02,10,08,00,00,96.73567
2018,02,10,09,00,00,96.86133
2018,02,10,10,00,00,97.12517
2018,02,10,11,00,00,97.55433
2018,02,10,12,00,00,97.84117
2018,02,10,13,00,00,98.0095
2018,02,10,14,00,00,98.11633
2018,02,10,15,00,00,98.14967
2018,02,10,16,00,00,98.18383
2018,02,10,17,00,00,98.16033
2018,02,10,18,00,00,97.86567
2018,02,10,19,00,00,97.76217
2018,02,10,20,00,00,97.57117
2018,02,10,21,00,00,96.77017
2018,02,10,22,00,00,96.05117
2018,02,10,23,00,00,95.77233
2018,02,11,00,00,00,95.25617
2018,02,11,01,00,00,95.19917
2018,02,11,02,00,00,95.1965
2018,02,11,03,00,00,95.174
2018,02,11,04,00,00,95.15383
2018,02,11,05,00,00,95.16517
2018,02,11,06,00,00,95.2475
2018,02,11,07,00,00,95.3345
2018,02,11,08,00,00,95.52283
2018,02,11,09,00,00,95.67717
2018,02,11,10,00,00,95.8525
2018,02,11,11,00,00,96.005
2018,02,11,12,00,00,96.204
2018,02,11,13,00,00,96.42767
2018,02,11,14,00,00,96.5425
2018,02,11,15,00,00,96.66833
2018,02,11,16,00,00,96.74583
2018,02,11,17,00,00,96.6785
2018,02,11,18,00,00,96.59317
2018,02,11,19,00,00,96.567
2018,02,11,20,00,00,96.6425
2018,02,11,21,00,00,96.8355
2018,02,11,22,00,00,97.04233
2018,02,11,23,00,00,97.19317
2018,02,12,00,00,00,97.205
2018,02,12,01,00,00,97.19717
2018,02,12,02,00,00,97.28383
2018,02,12,03,00,00,97.334
2018,02,12,04,00,00,97.29783
2018,02,12,05,00,00,97.25367
2018,02,12,06,00,00,97.3715
2018,02,12,07,00,00,97.43917
2018,02,12,08,00,00,97.36383
2018,02,12,09,00,00,97.201
2018,02,12,10,00,00,97.34933
2018,02,12,11,00,00,97.43867
2018,02,12,12,00,00,97.26667
2018,02,12,13,00,00,97.14983
2018,02,12,14,00,00,97.05167
2018,02,12,15,00,00,96.97667
2018,02,12,16,00,00,97.23683
2018,02,12,17,00,00,97.272
2018,02,12,18,00,00,97.347
2018,02,12,19,00,00,97.5165
2018,02,12,20,00,00,97.47883
2018,02,12,21,00,00,97.4235
2018,02,12,22,00,00,97.61767
2018,02,12,23,00,00,97.64783
2018,02,13,00,00,00,97.76183
2018,02,13,01,00,00,97.91017
2018,02,13,02,00,00,97.71067
2018,02,13,03,00,00,98.20767
2018,02,13,04,00,00,99.18517
2018,02,13,05,00,00,99.30833
2018,02,13,06,00,00,98.76717
2018,02,13,07,00,00,98.5835
2018,02,13,08,00,00,97.5915
2018,02,13,09,00,00,97.06717
2018,02,13,10,00,00,97.2335
2018,02,13,11,00,00,96.99
2018,02,13,12,00,00,96.831
2018,02,13,13,00,00,98.05867
2018,02,13,14,00,00,98.47867
2018,02,13,15,00,00,96.31333
2018,02,13,16,00,00,96.17
2018,02,13,17,00,00,96.607
2018,02,13,18,00,00,96.58833
2018,02,13,19,00,00,96.613
2018,02,13,20,00,00,97.1995
2018,02,13,21,00,00,97.59283
2018,02,13,22,00,00,97.334
2018,02,13,23,00,00,97.1045
2018,02,14,00,00,00,96.868
2018,02,14,01,00,00,96.81417
2018,02,14,02,00,00,97.5575
2018,02,14,03,00,00,98.03717
2018,02,14,04,00,00,97.81333
2018,02,14,05,00,00,98.039
2018,02,14,06,00,00,98.23717
2018,02,14,07,00,00,98.2465
2018,02,14,08,00,00,98.60367
2018,02,14,09,00,00,98.3415
2018,02,14,10,00,00,97.8405
2018,02,14,11,00,00,94.4635
2018,02,14,12,00,00,93.71583
2018,02,14,13,00,00,93.49667
2018,02,14,14,00,00,93.20467
2018,02,14,15,00,00,93.1515
2018,02,14,16,00,00,94.07033
2018,02,14,17,00,00,95.1355
2018,02,14,18,00,00,94.8645
2018,02,14,19,00,00,96.64417
2018,02,14,20,00,00,96.71833
2018,02,14,21,00,00,97.15333
2018,02,14,22,00,00,97.11567
2018,02,14,23,00,00,97.39317
2018,02,15,00,00,00,98.04717
2018,02,15,01,00,00,97.45883
2018,02,15,02,00,00,97.1635
2018,02,15,03,00,00,97.51783
2018,02,15,04,00,00,98.09333
2018,02,15,05,00,00,98.08483
2018,02,15,06,00,00,98.14667
2018,02,15,07,00,00,97.8565
2018,02,15,08,00,00,95.24383
2018,02,15,09,00,00,93.619
2018,02,15,10,00,00,93.09867
2018,02,15,11,00,00,92.21367
2018,02,15,12,00,00,90.77467
2018,02,15,13,00,00,88.97217
2018,02,15,14,00,00,87.719
2018,02,15,15,00,00,89.79617
2018,02,15,16,00,00,89.47333
2018,02,15,17,00,00,90.8675
2018,02,15,18,00,00,91.82433
2018,02,15,19,00,00,91.0715
2018,02,15,20,00,00,90.64683
2018,02,15,21,00,00,91.6995
2018,02,15,22,00,00,91.49367
2018,02,15,23,00,00,91.22467
2018,02,16,00,00,00,90.70283
2018,02,16,01,00,00,90.27
2018,02,16,02,00,00,93.0615
2018,02,16,03,00,00,94.01967
2018,02,16,04,00,00,94.40283
2018,02,16,05,00,00,94.2115
2018,02,16,06,00,00,94.36033
2018,02,16,07,00,00,94.58833
2018,02,16,08,00,00,94.08767
2018,02,16,09,00,00,93.76233
2018,02,16,10,00,00,93.25783
2018,02,16,11,00,00,89.62833
2018,02,16,12,00,00,87.6105
2018,02,16,13,00,00,85.65983
2018,02,16,14,00,00,86.5455
2018,02,16,15,00,00,88.11067
2018,02,16,16,00,00,91.2725
2018,02,16,17,00,00,92.7115
2018,02,16,18,00,00,93.75733
2018,02,16,19,00,00,93.9475
2018,02,16,20,00,00,94.13233
2018,02,16,21,00,00,94.30617
2018,02,16,22,00,00,94.5695
2018,02,16,23,00,00,94.707
2018,02,17,00,00,00,94.79317
2018,02,17,01,00,00,95.297
2018,02,17,02,00,00,96.14517
2018,02,17,03,00,00,95.98217
2018,02,17,04,00,00,95.8095
2018,02,17,05,00,00,95.55833
2018,02,17,06,00,00,95.71583
2018,02,17,07,00,00,96.56117
2018,02,17,08,00,00,96.33033
2018,02,17,09,00,00,96.2695
2018,02,17,10,00,00,95.75017
2018,02,17,11,00,00,93.06883
2018,02,17,12,00,00,90.83517
2018,02,17,13,00,00,88.62067
2018,02,17,14,00,00,89.109
2018,02,17,15,00,00,90.1495
2018,02,17,16,00,00,91.71367
2018,02,17,17,00,00,93.39783
2018,02,17,18,00,00,95.21583
2018,02,17,19,00,00,94.82367
2018,02,17,20,00,00,94.47183
2018,02,17,21,00,00,94.15667
2018,02,17,22,00,00,92.99383
2018,02,17,23,00,00,94.08067
2018,02,18,00,00,00,93.67267
2018,02,18,01,00,00,94.47267
2018,02,18,02,00,00,94.77917
2018,02,18,03,00,00,94.38467
2018,02,18,04,00,00,91.81367
2018,02,18,05,00,00,92.88233
2018,02,18,06,00,00,92.96283
2018,02,18,07,00,00,92.6005
2018,02,18,08,00,00,93.45983
2018,02,18,09,00,00,91.73083
2018,02,18,10,00,00,89.73533
2018,02,18,11,00,00,88.9705
2018,02,18,12,00,00,87.93817
2018,02,18,13,00,00,86.28717
2018,02,18,14,00,00,86.476
2018,02,18,15,00,00,86.7745
2018,02,18,16,00,00,89.6415
2018,02,18,17,00,00,91.721
2018,02,18,18,00,00,91.6145
2018,02,18,19,00,00,91.3175
2018,02,18,20,00,00,91.39517
2018,02,18,21,00,00,91.86283
2018,02,18,22,00,00,93.35167
2018,02,18,23,00,00,94.03733
2018,02,19,00,00,00,93.441
2018,02,19,01,00,00,92.609
2018,02,19,02,00,00,91.30933
2018,02,19,03,00,00,90.09833
2018,02,19,04,00,00,89.88067
2018,02,19,05,00,00,90.15733
2018,02,19,06,00,00,90.14117
2018,02,19,07,00,00,90.2075
2018,02,19,08,00,00,90.45967
2018,02,19,09,00,00,91.01767
2018,02,19,10,00,00,91.5175
2018,02,19,11,00,00,92.59833
2018,02,19,12,00,00,93.28067
2018,02,19,13,00,00,92.84617
2018,02,19,14,00,00,82.66
2018,02,19,15,00,00,75.806
2018,02,19,16,00,00,77.997
2018,02,19,17,00,00,83.386
2018,02,19,18,00,00,87.17417
2018,02,19,19,00,00,91.07
2018,02,19,20,00,00,92.4115
2018,02,19,21,00,00,91.75617
2018,02,19,22,00,00,91.05217
2018,02,19,23,00,00,90.46733
2018,02,20,00,00,00,89.83317
2018,02,20,01,00,00,89.09733
2018,02,20,02,00,00,88.756
2018,02,20,03,00,00,88.23217
2018,02,20,04,00,00,87.455
2018,02,20,05,00,00,87.6005
2018,02,20,06,00,00,87.2815
2018,02,20,07,00,00,86.961
2018,02,20,08,00,00,87.25433
2018,02,20,09,00,00,88.264
2018,02,20,10,00,00,89.261
2018,02,20,11,00,00,90.74067
2018,02,20,12,00,00,91.8155
2018,02,20,13,00,00,89.58333
2018,02,20,14,00,00,79.38933
2018,02,20,15,00,00,75.4555
2018,02,20,16,00,00,77.648
2018,02,20,17,00,00,81.83083
2018,02,20,18,00,00,83.60583
2018,02,20,19,00,00,87.0975
2018,02,20,20,00,00,89.7605
2018,02,20,21,00,00,92.15017
2018,02,20,22,00,00,92.968
2018,02,20,23,00,00,92.02417
2018,02,21,00,00,00,90.889
2018,02,21,01,00,00,90.83417
2018,02,21,02,00,00,90.01767
2018,02,21,03,00,00,88.9905
2018,02,21,04,00,00,88.06217
2018,02,21,05,00,00,86.96033
2018,02,21,06,00,00,87.367
2018,02,21,07,00,00,85.6695
2018,02,21,08,00,00,85.1415
2018,02,21,09,00,00,85.94867
2018,02,21,10,00,00,87.68883
2018,02,21,11,00,00,89.49033
2018,02,21,12,00,00,91.12183
2018,02,21,13,00,00,92.41767
2018,02,21,14,00,00,91.91167
2018,02,21,15,00,00,75.93644
2018,02,21,16,00,00,73.29133
2018,02,21,17,00,00,79.70483
2018,02,21,18,00,00,78.473
2018,02,21,19,00,00,75.779
2018,02,21,20,00,00,75.71333
2018,02,21,21,00,00,79.714
2018,02,21,22,00,00,84.24967
2018,02,21,23,00,00,84.78117
2018,02,22,00,00,00,80.12983
2018,02,22,01,00,00,71.92517
2018,02,22,02,00,00,69.85983
2018,02,22,03,00,00,74.93533
2018,02,22,04,00,00,72.02483
2018,02,22,05,00,00,70.374
2018,02,22,06,00,00,70.29783
2018,02,22,07,00,00,73.53383
2018,02,22,08,00,00,78.98433
2018,02,22,09,00,00,82.4535
2018,02,22,10,00,00,79.35233
2018,02,22,11,00,00,71.53467
2018,02,22,12,00,00,63.04383
2018,02,22,13,00,00,55.685
2018,02,22,14,00,00,55.29883
2018,02,22,15,00,00,57.35317
2018,02,22,16,00,00,59.84733
2018,02,22,17,00,00,64.055
2018,02,22,18,00,00,70.14267
2018,02,22,19,00,00,70.06167
2018,02,22,20,00,00,70.08817
2018,02,22,21,00,00,70.88267
2018,02,22,22,00,00,71.72133
2018,02,22,23,00,00,75.16533
2018,02,23,00,00,00,78.1085
2018,02,23,01,00,00,80.24767
2018,02,23,02,00,00,83.796
2018,02,23,03,00,00,88.63367
2018,02,23,04,00,00,88.80833
2018,02,23,05,00,00,89.68217
2018,02,23,06,00,00,91.43867
2018,02,23,07,00,00,92.35483
2018,02,23,08,00,00,91.0395
2018,02,23,09,00,00,89.5285
2018,02,23,10,00,00,89.491
2018,02,23,11,00,00,90.253
2018,02,23,12,00,00,87.49817
2018,02,23,13,00,00,79.18733
2018,02,23,14,00,00,76.738
2018,02,23,15,00,00,76.605
2018,02,23,16,00,00,77.2095
2018,02,23,17,00,00,81.09633
2018,02,23,18,00,00,83.73517
2018,02,23,19,00,00,85.84733
2018,02,23,20,00,00,87.3095
2018,02,23,21,00,00,89.68383
2018,02,23,22,00,00,89.84683
2018,02,23,23,00,00,88.69967
2018,02,24,00,00,00,88.14967
2018,02,24,01,00,00,87.83733
2018,02,24,02,00,00,86.931
2018,02,24,03,00,00,86.18267
2018,02,24,04,00,00,85.535
2018,02,24,05,00,00,84.98867
2018,02,24,06,00,00,84.764
2018,02,24,07,00,00,84.60333
2018,02,24,08,00,00,84.327
2018,02,24,09,00,00,84.58433
2018,02,24,10,00,00,85.61367
2018,02,24,11,00,00,86.243
2018,02,24,12,00,00,87.13667
2018,02,24,13,00,00,82.24167
2018,02,24,14,00,00,75.45617
2018,02,24,15,00,00,74.35967
2018,02,24,16,00,00,75.27317
2018,02,24,17,00,00,79.69533
2018,02,24,18,00,00,84.29333
2018,02,24,19,00,00,87.836
2018,02,24,20,00,00,89.19667
2018,02,24,21,00,00,89.8985
2018,02,24,22,00,00,89.151
2018,02,24,23,00,00,88.51517
2018,02,25,00,00,00,87.89733
2018,02,25,01,00,00,87.41033
2018,02,25,02,00,00,87.5685
2018,02,25,03,00,00,88.06583
2018,02,25,04,00,00,88.08333
2018,02,25,05,00,00,88.361
2018,02,25,06,00,00,88.94167
2018,02,25,07,00,00,89.46817
2018,02,25,08,00,00,89.86267
2018,02,25,09,00,00,89.21417
2018,02,25,10,00,00,87.18717
2018,02,25,11,00,00,83.51817
2018,02,25,12,00,00,78.563
2018,02,25,13,00,00,80.14433
2018,02,25,14,00,00,80.58167
2018,02,25,15,00,00,82.45517
2018,02,25,16,00,00,84.386
2018,02,25,17,00,00,87.47133
2018,02,25,18,00,00,90.3845
2018,02,25,19,00,00,92.64333
2018,02,25,20,00,00,93.17667
2018,02,25,21,00,00,92.63367
2018,02,25,22,00,00,92.414
2018,02,25,23,00,00,92.18867
2018,02,26,00,00,00,92.0035
2018,02,26,01,00,00,91.85633
2018,02,26,02,00,00,91.83417
2018,02,26,03,00,00,91.95467
2018,02,26,04,00,00,92.05983
2018,02,26,05,00,00,92.3055
2018,02,26,06,00,00,91.995
2018,02,26,07,00,00,91.78583
2018,02,26,08,00,00,91.5515
2018,02,26,09,00,00,91.8545
2018,02,26,10,00,00,92.48917
2018,02,26,11,00,00,91.9705
2018,02,26,12,00,00,84.28233
2018,02,26,13,00,00,76.01593
2018,02,26,14,00,00,69.00217
2018,02,26,15,00,00,69.18733
2018,02,26,16,00,00,70.15933
2018,02,26,17,00,00,70.91783
2018,02,26,18,00,00,70.05633
2018,02,26,19,00,00,69.38617
2018,02,26,20,00,00,69.998
2018,02,26,21,00,00,68.2905
2018,02,26,22,00,00,71.00383
2018,02,26,23,00,00,78.26217
2018,02,27,00,00,00,81.00067
2018,02,27,01,00,00,74.37283
2018,02,27,02,00,00,74.29283
2018,02,27,03,00,00,75.37283
2018,02,27,04,00,00,76.70467
2018,02,27,05,00,00,78.68933
2018,02,27,06,00,00,79.90717
2018,02,27,07,00,00,80.86117
2018,02,27,08,00,00,81.246
2018,02,27,09,00,00,78.07917
2018,02,27,10,00,00,73.01
2018,02,27,11,00,00,67.981
2018,02,27,12,00,00,63.1595
2018,02,27,13,00,00,59.9215
2018,02,27,14,00,00,58.18067
2018,02,27,15,00,00,59.08367
2018,02,27,16,00,00,61.21183
2018,02,27,17,00,00,64.6165
2018,02,27,18,00,00,68.46317
2018,02,27,19,00,00,70.03133
2018,02,27,20,00,00,70.69433
2018,02,27,21,00,00,70.82817
2018,02,27,22,00,00,72.10967
2018,02,27,23,00,00,74.316
2018,02,28,00,00,00,75.61633
2018,02,28,01,00,00,77.10717
2018,02,28,02,00,00,79.04833
2018,02,28,03,00,00,79.742
2018,02,28,04,00,00,81.6915
2018,02,28,05,00,00,82.72083
2018,02,28,06,00,00,83.37417
2018,02,28,07,00,00,82.67633
2018,02,28,08,00,00,81.9745
2018,02,28,09,00,00,81.39783
2018,02,28,10,00,00,78.5915
2018,02,28,11,00,00,69.50233
2018,02,28,12,00,00,61.62817
2018,02,28,13,00,00,56.7745
2018,02,28,14,00,00,53.6255
2018,02,28,15,00,00,54.59217
2018,02,28,16,00,00,54.77117
2018,02,28,17,00,00,57.40467
2018,02,28,18,00,00,58.58983
2018,02,28,19,00,00,59.78467
2018,02,28,20,00,00,61.86717
2018,02,28,21,00,00,63.80583
2018,02,28,22,00,00,64.67317
2018,02,28,23,00,00,66.54767
2018,03,01,00,00,00,65.09867
2018,03,01,01,00,00,65.32233
2018,03,01,02,00,00,65.29783
2018,03,01,03,00,00,66.5345
2018,03,01,04,00,00,65.5295
2018,03,01,05,00,00,68.8955
2018,03,01,06,00,00,68.824
2018,03,01,07,00,00,66.37117
2018,03,01,08,00,00,63.42133
2018,03,01,09,00,00,59.66033
2018,03,01,10,00,00,58.845
2018,03,01,11,00,00,48.93817
2018,03,01,12,00,00,39.44533
2018,03,01,13,00,00,36.61083
2018,03,01,14,00,00,36.01169
2018,03,01,15,00,00,36.7805
2018,03,01,16,00,00,38.911
2018,03,01,17,00,00,40.12417
2018,03,01,18,00,00,43.1545
2018,03,01,19,00,00,48.81067
2018,03,01,20,00,00,49.7755
2018,03,01,21,00,00,51.23167
2018,03,01,22,00,00,56.06317
2018,03,01,23,00,00,59.02833
2018,03,02,00,00,00,60.11617
2018,03,02,01,00,00,61.85183
2018,03,02,02,00,00,64.47817
2018,03,02,03,00,00,65.16867
2018,03,02,04,00,00,65.77083
2018,03,02,05,00,00,68.77067
2018,03,02,06,00,00,71.57567
2018,03,02,07,00,00,72.94733
2018,03,02,08,00,00,68.693
2018,03,02,09,00,00,69.0805
2018,03,02,10,00,00,68.24467
2018,03,02,11,00,00,63.63383
2018,03,02,12,00,00,59.138
2018,03,02,13,00,00,59.3205
2018,03,02,14,00,00,61.01617
2018,03,02,15,00,00,64.08833
2018,03,02,16,00,00,66.39417
2018,03,02,17,00,00,68.68617
2018,03,02,18,00,00,72.14683
2018,03,02,19,00,00,76.6645
2018,03,02,20,00,00,80.67583
2018,03,02,21,00,00,84.14767
2018,03,02,22,00,00,77.01233
2018,03,02,23,00,00,64.58633
2018,03,03,00,00,00,63.33683
2018,03,03,01,00,00,57.97767
2018,03,03,02,00,00,65.9975
2018,03,03,03,00,00,72.08317
2018,03,03,04,00,00,72.4735
2018,03,03,05,00,00,77.74317
2018,03,03,06,00,00,76.08183
2018,03,03,07,00,00,78.79633
2018,03,03,08,00,00,77.88083
2018,03,03,09,00,00,76.36833
2018,03,03,10,00,00,67.72533
2018,03,03,11,00,00,57.47433
2018,03,03,12,00,00,54.823
2018,03,03,13,00,00,54.498
2018,03,03,14,00,00,52.54833
2018,03,03,15,00,00,51.69067
2018,03,03,16,00,00,50.2635
2018,03,03,17,00,00,50.43033
2018,03,03,18,00,00,51.57633
2018,03,03,19,00,00,51.6415
2018,03,03,20,00,00,50.09017
2018,03,03,21,00,00,58.01733
2018,03,03,22,00,00,68.95667
2018,03,03,23,00,00,73.4335
2018,03,04,00,00,00,77.4905
2018,03,04,01,00,00,81.946
2018,03,04,02,00,00,88.117
2018,03,04,03,00,00,90.98983
2018,03,04,04,00,00,90.44767
2018,03,04,05,00,00,89.691
2018,03,04,06,00,00,89.54567
2018,03,04,07,00,00,89.4825
2018,03,04,08,00,00,89.554
2018,03,04,09,00,00,90.01667
2018,03,04,10,00,00,90.88817
2018,03,04,11,00,00,88.658
2018,03,04,12,00,00,67.64
2018,03,04,13,00,00,63.85983
2018,03,04,14,00,00,65.9255
2018,03,04,15,00,00,67.93683
2018,03,04,16,00,00,71.98733
2018,03,04,17,00,00,72.83583
2018,03,04,18,00,00,80.169
2018,03,04,19,00,00,83.501
2018,03,04,20,00,00,84.22517
2018,03,04,21,00,00,87.09317
2018,03,04,22,00,00,88.74417
2018,03,04,23,00,00,91.73483
2018,03,05,00,00,00,93.31983
2018,03,05,01,00,00,93.253
2018,03,05,02,00,00,92.91733
2018,03,05,03,00,00,92.73683
2018,03,05,04,00,00,92.387
2018,03,05,05,00,00,92.28867
2018,03,05,06,00,00,91.8265
2018,03,05,07,00,00,91.65967
2018,03,05,08,00,00,91.763
2018,03,05,09,00,00,92.0765
2018,03,05,10,00,00,92.66033
2018,03,05,11,00,00,92.63333
2018,03,05,12,00,00,85.71267
2018,03,05,13,00,00,76.519
2018,03,05,14,00,00,74.17867
2018,03,05,15,00,00,73.6385
2018,03,05,16,00,00,70.97833
2018,03,05,17,00,00,72.966
2018,03,05,18,00,00,76.4405
2018,03,05,19,00,00,76.3435
2018,03,05,20,00,00,75.201
2018,03,05,21,00,00,77.165
2018,03,05,22,00,00,77.915
2018,03,05,23,00,00,76.90017
2018,03,06,00,00,00,77.557
2018,03,06,01,00,00,79.52767
2018,03,06,02,00,00,81.76783
2018,03,06,03,00,00,84.25
2018,03,06,04,00,00,86.59883
2018,03,06,05,00,00,85.15033
2018,03,06,06,00,00,79.87833
2018,03,06,07,00,00,77.7785
2018,03,06,08,00,00,76.85033
2018,03,06,09,00,00,77.92
2018,03,06,10,00,00,76.827
2018,03,06,11,00,00,73.423
2018,03,06,12,00,00,67.49717
2018,03,06,13,00,00,61.8605
2018,03,06,14,00,00,61.008
2018,03,06,15,00,00,61.4395
2018,03,06,16,00,00,61.1155
2018,03,06,17,00,00,62.09967
2018,03,06,18,00,00,62.269
2018,03,06,19,00,00,63.677
2018,03,06,20,00,00,64.88017
2018,03,06,21,00,00,66.607
2018,03,06,22,00,00,67.23167
2018,03,06,23,00,00,68.40533
2018,03,07,00,00,00,70.10133
2018,03,07,01,00,00,71.14533
2018,03,07,02,00,00,71.94833
2018,03,07,03,00,00,73.546
2018,03,07,04,00,00,74.80717
2018,03,07,05,00,00,75.65833
2018,03,07,06,00,00,76.96267
2018,03,07,07,00,00,78.0515
2018,03,07,08,00,00,75.70733
2018,03,07,09,00,00,69.74167
2018,03,07,10,00,00,62.60483
2018,03,07,11,00,00,56.13717
2018,03,07,12,00,00,53.12267
2018,03,07,13,00,00,50.636
2018,03,07,14,00,00,49.20733
2018,03,07,15,00,00,48.925
2018,03,07,16,00,00,49.31433
2018,03,07,17,00,00,51.84233
2018,03,07,18,00,00,54.93033
2018,03,07,19,00,00,57.13217
2018,03,07,20,00,00,59.62367
2018,03,07,21,00,00,61.62017
2018,03,07,22,00,00,64.57417
2018,03,07,23,00,00,68.07517
2018,03,08,00,00,00,70.92617
2018,03,08,01,00,00,72.77383
2018,03,08,02,00,00,74.2215
2018,03,08,03,00,00,75.04133
2018,03,08,04,00,00,75.82683
2018,03,08,05,00,00,77.16167
2018,03,08,06,00,00,77.61183
2018,03,08,07,00,00,78.73217
2018,03,08,08,00,00,77.05867
2018,03,08,09,00,00,73.21383
2018,03,08,10,00,00,66.99767
2018,03,08,11,00,00,60.9565
2018,03,08,12,00,00,55.77617
2018,03,08,13,00,00,53.0515
2018,03,08,14,00,00,52.68317
2018,03,08,15,00,00,54.10883
2018,03,08,16,00,00,56.84783
2018,03,08,17,00,00,60.5595
2018,03,08,18,00,00,63.83183
2018,03,08,19,00,00,64.83567
2018,03,08,20,00,00,63.94917
2018,03,08,21,00,00,65.50567
2018,03,08,22,00,00,67.95683
2018,03,08,23,00,00,70.79567
2018,03,09,00,00,00,77.97283
2018,03,09,01,00,00,88.7145
2018,03,09,02,00,00,93.1655
2018,03,09,03,00,00,94.69667
2018,03,09,04,00,00,95.303
2018,03,09,05,00,00,95.70083
2018,03,09,06,00,00,95.75417
2018,03,09,07,00,00,95.42183
2018,03,09,08,00,00,95.1685
2018,03,09,09,00,00,94.374
2018,03,09,10,00,00,94.92717
2018,03,09,11,00,00,94.99683
2018,03,09,12,00,00,95.73533
2018,03,09,13,00,00,97.75067
2018,03,09,14,00,00,97.45017
2018,03,09,15,00,00,96.915
2018,03,09,16,00,00,96.60033
2018,03,09,17,00,00,97.16633
2018,03,09,18,00,00,97.85317
2018,03,09,19,00,00,98.33033
2018,03,09,20,00,00,99.00067
2018,03,09,21,00,00,99.3945
2018,03,09,22,00,00,99.99083
2018,03,09,23,00,00,100
2018,03,10,00,00,00,100
2018,03,10,01,00,00,100
2018,03,10,02,00,00,100
2018,03,10,03,00,00,100
2018,03,10,04,00,00,100
2018,03,10,05,00,00,100
2018,03,10,06,00,00,100
2018,03,10,07,00,00,100
2018,03,10,08,00,00,100
2018,03,10,09,00,00,100
2018,03,10,10,00,00,100
2018,03,10,11,00,00,100
2018,03,10,12,00,00,100
2018,03,10,13,00,00,100
2018,03,10,14,00,00,99.91333
2018,03,10,15,00,00,99.63517
2018,03,10,16,00,00,99.53217
2018,03,10,17,00,00,99.6125
2018,03,10,18,00,00,99.68133
2018,03,10,19,00,00,99.67967
2018,03,10,20,00,00,99.73933
2018,03,10,21,00,00,99.93283
2018,03,10,22,00,00,100
2018,03,10,23,00,00,99.9985
2018,03,11,00,00,00,99.99683
2018,03,11,01,00,00,100
2018,03,11,02,00,00,100
2018,03,11,03,00,00,100
2018,03,11,04,00,00,100
2018,03,11,05,00,00,100
2018,03,11,06,00,00,100
2018,03,11,07,00,00,100
2018,03,11,08,00,00,100
2018,03,11,09,00,00,100
2018,03,11,10,00,00,100
2018,03,11,11,00,00,100
2018,03,11,12,00,00,99.84783
2018,03,11,13,00,00,99.86333
2018,03,11,14,00,00,99.50683
2018,03,11,15,00,00,98.5455
2018,03,11,16,00,00,98.12433
2018,03,11,17,00,00,99.02117
2018,03,11,18,00,00,99.99417
2018,03,11,19,00,00,100
2018,03,11,20,00,00,100
2018,03,11,21,00,00,100
2018,03,11,22,00,00,100
2018,03,11,23,00,00,100
2018,03,12,00,00,00,100
2018,03,12,01,00,00,99.99783
2018,03,12,02,00,00,99.964
2018,03,12,03,00,00,100
2018,03,12,04,00,00,100
2018,03,12,05,00,00,100
2018,03,12,06,00,00,100
2018,03,12,07,00,00,100
2018,03,12,08,00,00,100
2018,03,12,09,00,00,100
2018,03,12,10,00,00,100
2018,03,12,11,00,00,100
2018,03,12,12,00,00,99.56183
2018,03,12,13,00,00,97.02533
2018,03,12,14,00,00,93.01633
2018,03,12,15,00,00,91.62983
2018,03,12,16,00,00,96.62267
2018,03,12,17,00,00,98.7435
2018,03,12,18,00,00,98.95467
2018,03,12,19,00,00,98.817
2018,03,12,20,00,00,98.942
2018,03,12,21,00,00,99.39417
2018,03,12,22,00,00,99.78
2018,03,12,23,00,00,99.99167
2018,03,13,00,00,00,100
2018,03,13,01,00,00,100
2018,03,13,02,00,00,100
2018,03,13,03,00,00,100
2018,03,13,04,00,00,100
2018,03,13,05,00,00,100
2018,03,13,06,00,00,100
2018,03,13,07,00,00,100
2018,03,13,08,00,00,100
2018,03,13,09,00,00,100
2018,03,13,10,00,00,100
2018,03,13,11,00,00,100
2018,03,13,12,00,00,100
2018,03,13,13,00,00,100
2018,03,13,14,00,00,100
2018,03,13,15,00,00,100
2018,03,13,16,00,00,100
2018,03,13,17,00,00,100
2018,03,13,18,00,00,100
2018,03,13,19,00,00,100
2018,03,13,20,00,00,100
2018,03,13,21,00,00,99.99667
2018,03,13,22,00,00,99.65633
2018,03,13,23,00,00,99.491
2018,03,14,00,00,00,99.59917
2018,03,14,01,00,00,99.97167
2018,03,14,02,00,00,99.847
2018,03,14,03,00,00,99.24017
2018,03,14,04,00,00,98.742
2018,03,14,05,00,00,98.40283
2018,03,14,06,00,00,98.048
2018,03,14,07,00,00,97.746
2018,03,14,08,00,00,97.30583
2018,03,14,09,00,00,96.502
2018,03,14,10,00,00,93.85767
2018,03,14,11,00,00,92.12633
2018,03,14,12,00,00,93.87983
2018,03,14,13,00,00,92.86017
2018,03,14,14,00,00,91.01367
2018,03,14,15,00,00,92.832
2018,03,14,16,00,00,92.10367
2018,03,14,17,00,00,91.96433
2018,03,14,18,00,00,92.84183
2018,03,14,19,00,00,93.10417
2018,03,14,20,00,00,93.413
2018,03,14,21,00,00,93.21867
2018,03,14,22,00,00,93.0255
2018,03,14,23,00,00,93.0025
2018,03,15,00,00,00,92.6835
2018,03,15,01,00,00,92.5765
2018,03,15,02,00,00,92.351
2018,03,15,03,00,00,92.03867
